Unnamed: 0,DSL D-95,FIC21185(F1 Flow),FIC21192(F2 Flow),TIC23115(Feed1 T),TI23029(Feed2 T),FIC23108(SS Flow),PI23105(F Zone P),TI23120(F Zone T),TI23121(SS T),PI23038(BTM P),TI23123(Reflux T),TI23502(D/O Vapor T),FI23107(OF Flow),TI23122(BTM T),TI23116(Top T),TI23117(DSL S Vapor T),TI23119(OV T),PIC23106(Top P),FIC23104(Reflux F),FIC23010(D/O Flow),FI23116(T-AR Flow 1),FI23117(T-AR Flow 2),FIC25103(OVHD Flow 1),FIC23110(OVHD Flow 2),TI23118(D/O Liquid T),FIC23133(R/D Flow),FIC23105(P/A RT Flow),TI23028(P/A RT T),TI21022A(Catalyst T 1),TI21022B(Catalyst T 2),year,month,date,hour
2020-04-13 7:00,409.6,575.4018,85.6847,385.0085,322.2222,13.5004,0.8061,376.846,294.2589,0.8904,44.9388,318.7284,0.0,371.6881,110.7891,249.8961,346.5884,0.6453,93.191,154.5987,205.3467,254.014,3.0734,16.9138,255.1224,150.6089,340.0806,182.471,384.0438,384.3751,2020,4,13,7
2020-04-14 7:00,407.2,571.8568,88.9036,385.4927,321.2717,13.5056,0.815,375.9982,294.9776,0.8942,44.7573,317.6876,0.0,371.7744,110.7762,249.4527,359.4534,0.6453,93.4012,157.5779,202.3002,254.1123,3.138,17.6369,255.845,153.8992,344.9814,182.8243,384.5638,384.5898,2020,4,14,7
2020-04-15 7:00,406.6,572.3842,90.0364,385.5177,321.3387,13.4985,0.8171,376.7265,295.9446,0.8932,45.6697,319.4827,0.0,371.5194,110.6978,247.1537,357.1448,0.6452,92.5702,160.9996,199.9967,253.6688,3.083,17.3403,256.9095,157.7283,350.0114,183.26,384.5703,385.1073,2020,4,15,7
2020-04-16 7:00,407.2,570.7118,90.2222,385.4974,321.1765,13.502,0.8143,376.6122,294.2961,0.8929,45.0414,319.5272,0.0,371.4234,110.6892,245.7473,349.8746,0.6454,93.0781,161.8982,197.8049,253.3501,3.1416,17.2005,257.0557,158.6997,350.1221,183.6924,384.5656,385.0485,2020,4,16,7
2020-04-17 7:00,406.6,567.9989,93.611,386.005,319.3417,13.5039,0.817,376.4467,295.0817,0.8922,45.9491,321.0791,0.0,371.4001,110.5181,244.1416,354.8925,0.6453,93.5183,165.0717,193.7848,253.8013,3.2529,17.974,255.8752,162.0567,364.9984,183.854,385.207,385.6458,2020,4,17,7
2020-04-18 7:00,406.0,570.5137,92.818,386.4922,320.7667,13.502,0.8146,378.823,295.1156,0.8946,45.2155,331.3405,0.0,372.209,110.2269,244.0138,358.968,0.6453,95.8989,171.3957,189.9172,253.1335,3.2079,17.4141,258.8969,168.4708,349.9827,183.869,385.1642,385.6169,2020,4,18,7
2020-04-19 7:00,415.6,570.2045,92.7481,386.4976,321.3051,13.7017,0.8132,380.9496,296.6642,0.8897,45.8366,342.7072,0.0,371.8545,110.1733,243.3681,353.2049,0.6454,95.8733,177.4165,184.2375,253.6842,3.2766,16.8566,260.8813,175.1478,344.8964,183.7166,385.1075,385.5746,2020,4,19,7
2020-04-20 7:00,415.0,570.5248,92.6123,386.4952,321.2892,13.6975,0.8129,379.9806,295.9862,0.8925,45.2367,337.8049,0.0,372.1301,110.2634,243.6873,360.4298,0.6454,95.0448,174.9421,185.7721,254.0733,3.1927,17.1449,260.5265,172.3464,345.0746,183.905,385.0875,385.7662,2020,4,20,7
2020-04-21 7:00,412.6,568.8537,92.5506,386.494,320.6088,13.7001,0.8118,378.6337,296.655,0.8948,46.0142,329.7646,0.0,371.5365,110.2356,246.0718,360.6724,0.6452,95.2761,171.8982,227.0015,210.9513,3.2163,17.5062,259.5253,169.1762,345.2132,183.8236,385.5362,385.7499,2020,4,21,7
2020-04-22 7:00,412.0,568.9935,92.7603,386.493,321.0728,13.7064,0.8043,379.9389,297.0135,0.8899,45.5627,336.5763,0.0,371.7677,110.32,246.0001,360.8302,0.6457,92.6209,174.2385,224.2527,212.0111,3.253,17.1974,261.1502,171.5842,343.0516,183.7317,385.5541,385.7281,2020,4,22,7
2020-04-23 7:00,412.6,565.6958,93.8281,386.9599,320.2842,13.7007,0.803,379.4943,296.853,0.8918,45.1428,332.8037,0.0,371.8807,110.4821,246.3863,360.8269,0.6453,92.1258,174.4898,225.6487,211.3676,3.3051,17.4125,260.6693,172.0142,345.9301,183.9514,385.4948,385.5677,2020,4,23,7
2020-04-24 7:00,411.4,563.2136,95.9416,387.0199,319.9596,13.5011,0.8134,379.4048,296.9823,0.8941,44.5698,332.5034,0.0,372.4496,110.4089,244.9152,359.4731,0.6453,91.994,175.1987,224.3081,212.7458,3.3807,17.9448,260.1533,172.6427,347.9793,183.9683,385.8451,386.1752,2020,4,24,7
2020-04-25 7:00,412.2,567.5452,95.6108,386.9971,319.6973,13.5015,0.8114,379.3391,296.6816,0.8965,46.2794,332.3059,0.0,372.0041,110.2163,247.163,360.7379,0.6456,92.6003,175.8496,224.6548,210.51,3.3089,17.7411,259.8073,173.2355,349.1029,183.8026,385.8156,386.1909,2020,4,25,7
2020-04-26 7:00,412.0,567.014,95.771,386.9871,319.9777,13.5009,0.8167,379.6168,296.5118,0.8964,45.469,334.4893,0.0,372.2488,110.2418,245.7806,358.3388,0.6453,91.1823,177.2047,222.4485,211.6552,3.4114,17.998,260.2164,175.0223,349.9584,183.877,385.8593,386.343,2020,4,26,7
2020-04-27 7:00,410.8,568.4586,95.4585,387.0226,317.4358,13.5008,0.8188,379.1948,296.8558,0.8954,45.6691,334.289,0.0,372.1133,110.2433,247.3992,360.4936,0.6455,89.5092,176.1341,224.4638,212.1498,3.3994,17.9198,259.3406,173.2584,351.9692,183.7001,385.794,386.2952,2020,4,27,7
2020-04-28 7:00,412.2,569.0911,94.6068,386.9991,317.6019,13.499,0.8179,379.6665,297.1237,0.8963,45.5634,336.0913,0.0,372.3958,110.234,254.0218,360.5521,0.6452,90.9653,177.5417,224.2456,211.6774,3.2973,18.2925,258.6569,173.4763,354.4546,183.8299,385.8836,386.2529,2020,4,28,7
2020-04-29 7:00,412.2,567.7569,95.5965,387.4919,320.4207,13.508,0.8201,380.4994,297.7722,0.8976,45.6605,336.3006,0.0,372.6778,109.6349,252.5601,361.4572,0.6454,91.4455,179.4396,221.7991,211.2477,3.346,18.1859,257.8885,175.7701,369.3465,183.8135,386.1861,386.6117,2020,4,29,7
2020-04-30 7:00,412.6,567.1004,95.7126,387.4958,319.6305,13.5012,0.8146,380.4114,297.8026,0.896,46.3214,336.4094,0.0,372.4632,109.6065,251.2411,361.0239,0.6452,92.0977,179.1634,221.4138,211.2434,3.383,18.0375,257.3878,175.3675,370.9413,183.6994,386.3261,386.7843,2020,4,30,7
2020-05-01 7:00,411.6,566.007,95.2001,387.5124,319.6675,13.4992,0.8237,380.4004,297.4262,0.8997,46.6793,334.0052,0.0,372.5924,109.5049,253.4369,361.8842,0.6451,94.6733,179.9457,219.7809,210.9832,3.3144,17.7286,256.1773,175.7824,376.9161,183.4961,386.1753,386.5098,2020,5,1,7
2020-05-02 7:00,413.2,565.5689,96.9593,387.5187,319.0591,13.4962,0.8145,380.0539,298.0708,0.8974,46.3869,333.5615,0.0,372.5647,109.5561,251.9781,361.9769,0.6453,92.1915,180.7063,218.9044,210.9978,3.4449,18.5405,255.9802,176.9975,380.0123,182.8621,386.7103,387.0171,2020,5,2,7
2020-05-03 7:00,411.4,565.2616,96.491,387.4963,318.505,13.4968,0.8109,380.5854,297.7022,0.8932,45.9556,336.5343,0.0,372.07,109.4923,250.7615,347.9816,0.6451,91.8889,181.8803,218.06,212.9448,3.406,18.073,255.9789,177.5394,380.0666,182.786,386.6808,386.8804,2020,5,3,7
2020-05-04 7:00,412.2,566.2616,96.4224,387.5156,319.2332,13.5068,0.8234,380.5963,297.819,0.898,46.1058,336.0283,0.0,372.6229,109.6477,251.4004,361.8469,0.6454,92.3713,180.7166,217.243,214.2849,3.4787,18.0511,256.2112,176.7576,379.8224,183.162,386.7926,387.1858,2020,5,4,7
2020-05-05 7:00,414.4,565.7827,96.377,387.4943,318.8099,13.5026,0.8185,381.3855,297.6287,0.8936,46.0857,339.7914,0.0,372.529,109.5296,251.3507,356.2672,0.6448,92.4692,182.1236,212.4905,217.5751,3.5873,18.2198,255.5778,177.9107,384.9463,183.0601,386.8498,387.139,2020,5,5,7
2020-05-06 7:00,415.8,565.7667,96.2824,387.5013,318.8817,13.503,0.8222,381.3042,296.3171,0.8983,45.9067,335.9296,0.0,372.8853,109.6288,251.6731,351.8862,0.6457,90.4435,180.0901,214.3279,216.7534,3.4766,19.289,254.8697,175.9194,389.9978,182.6823,386.6659,387.0606,2020,5,6,7
2020-05-07 7:00,415.8,564.9988,97.6698,387.4946,318.4299,13.5016,0.8214,381.0145,297.2066,0.897,45.8659,336.3837,0.0,372.9537,109.6063,252.0428,354.7931,0.6451,92.2626,179.9724,223.9786,206.9013,3.62,19.4362,254.4941,175.3628,389.1434,182.8189,387.0624,387.5211,2020,5,7,7
2020-05-08 7:00,414.0,564.5827,97.685,387.5013,318.1198,13.5056,0.8221,380.6773,297.1208,0.8973,45.8986,335.04,0.0,372.8378,109.593,251.8388,358.2916,0.6448,93.1431,180.4373,223.8096,207.0265,3.5895,18.6374,254.6357,175.9084,386.7617,182.8648,387.0721,387.5381,2020,5,8,7
2020-05-09 7:00,412.6,565.1175,97.9092,387.5009,317.7618,13.4997,0.806,380.7697,298.0149,0.892,45.8351,337.3298,0.0,372.2419,109.5995,250.2683,345.5123,0.6457,91.4171,180.9261,223.836,206.7857,3.6127,19.2997,254.4264,176.4121,390.3329,182.668,387.1947,387.7147,2020,5,9,7
2020-05-10 7:00,412.6,565.4202,97.9597,387.5116,317.8881,13.5003,0.8176,381.0006,297.9616,0.8947,46.3108,339.0942,0.0,372.4377,109.5365,251.0383,362.6254,0.6455,91.4546,183.3217,216.975,211.6813,3.5243,19.3877,254.9982,179.2335,392.6047,182.4885,387.2454,387.3787,2020,5,10,7
2020-05-11 7:00,415.8,564.0835,99.5467,387.5057,317.4147,13.5001,0.8279,380.3088,298.496,0.9012,46.422,334.1667,0.0,372.3558,109.5088,252.206,362.6541,0.6452,94.1554,184.1601,216.1811,211.1292,3.6371,20.1373,254.619,179.6381,392.1126,182.3524,387.2539,387.7108,2020,5,11,7
2020-05-12 7:00,412.6,559.9945,102.9321,387.9983,316.0873,13.5015,0.8151,380.704,298.2154,0.8978,46.4743,337.0745,0.0,372.6132,109.6044,251.1646,362.7474,0.645,91.8601,188.4497,191.2066,232.1948,3.7582,20.0006,255.7377,184.4053,399.5797,182.6276,387.8276,388.1525,2020,5,12,7
2020-05-13 7:00,413.8,560.018,103.4867,387.9447,316.3411,13.5032,0.8239,380.8279,297.2614,0.8998,45.8233,338.0939,0.0,372.5944,109.6074,251.3323,354.6902,0.645,93.0101,189.486,190.8005,233.1428,3.9313,19.5348,255.7639,185.5062,397.4612,182.8715,387.879,388.1025,2020,5,13,7
2020-05-14 7:00,414.6,560.8669,103.2845,387.9696,316.5447,13.501,0.8266,380.8024,298.038,0.9008,45.9644,338.3873,0.0,372.5066,109.5973,251.3066,361.4566,0.6452,92.7104,190.4084,190.3422,232.6654,3.8679,19.3839,256.1402,186.5631,400.4823,183.0628,387.8353,388.0102,2020,5,14,7
2020-05-15 7:00,413.2,559.1834,104.0901,387.97,315.8825,13.5038,0.8189,380.9304,297.7814,0.8967,46.4806,339.1082,0.0,372.2554,109.4839,251.5825,357.2165,0.6453,93.4744,191.7138,187.8428,232.0393,3.8043,20.1957,255.9621,187.8609,402.2619,182.9904,387.9228,388.4047,2020,5,15,7
2020-05-16 7:00,414.0,558.0758,105.9112,387.9758,315.3935,13.5039,0.8275,381.1578,298.263,0.902,46.1213,341.706,0.0,372.219,109.4541,251.3619,361.5987,0.6515,91.7675,194.1311,176.1678,242.8278,3.8733,19.9769,256.0281,190.3218,409.5756,182.9238,388.0965,388.5559,2020,5,16,7
2020-05-17 7:00,414.6,558.6865,104.9959,387.9945,316.0779,13.5042,0.8176,381.0954,298.9359,0.8998,46.1791,339.2985,0.0,372.0987,109.4564,251.7241,357.4449,0.6509,91.0703,193.2289,176.6301,243.3898,3.7906,20.46,255.9895,189.2221,410.8613,182.9142,388.1339,388.5898,2020,5,17,7
2020-05-18 7:00,412.6,559.6025,104.2224,387.9702,316.2043,13.4997,0.8196,380.3878,299.1445,0.902,46.2421,336.9302,0.0,371.7592,109.4691,251.5292,357.0179,0.6523,90.7157,191.271,179.4045,243.5469,3.6597,20.7368,255.792,186.9222,408.3253,182.8317,388.0287,388.5617,2020,5,18,7
2020-05-19 7:00,410.8,558.9473,105.5321,387.9768,315.2323,13.5031,0.8215,379.9257,298.8051,0.9034,46.1378,336.9451,0.0,371.8247,109.587,251.7654,362.4931,0.6513,91.3533,194.005,181.3741,238.6954,3.7517,20.1478,256.4535,190.2597,415.3739,182.7336,388.6976,388.9788,2020,5,19,7
2020-05-20 7:00,411.6,557.9731,105.6352,387.987,315.7861,13.5035,0.827,381.2944,297.5443,0.9022,45.778,342.2625,0.0,371.8458,109.6438,251.5904,356.4984,0.6518,90.7653,195.6245,169.6868,248.3815,3.823,20.8847,257.5003,192.2661,402.1147,181.6585,388.7561,389.0459,2020,5,20,7
2020-05-21 7:00,413.8,556.299,106.5135,387.9652,314.8298,13.4994,0.8205,380.9889,297.849,0.896,45.7744,341.2418,0.0,371.622,109.5473,250.3281,356.0829,0.651,76.9757,195.2397,168.3568,249.056,3.8332,20.8115,256.3023,191.8156,420.033,181.7256,388.827,389.0172,2020,5,21,7
2020-05-22 7:00,413.2,554.0169,107.6948,387.9788,314.3667,13.5019,0.8233,380.6559,297.3753,0.8987,45.839,339.3395,0.0,371.8234,109.5697,250.5981,356.2142,0.6517,78.0809,195.1011,167.2964,249.6056,3.951,21.1903,256.0333,191.6203,420.0683,181.6117,388.7721,389.1434,2020,5,22,7
2020-05-23 7:00,413.2,555.8242,108.0143,387.9688,314.1515,13.5038,0.826,380.7402,296.9342,0.8999,45.7966,340.4428,0.0,371.8451,109.5309,250.5094,358.1147,0.6518,76.8447,196.0304,168.2121,248.4767,3.9251,21.1587,255.9823,192.6722,425.0309,181.5877,388.7583,388.9215,2020,5,23,7
2020-05-24 7:00,413.2,554.4637,109.43,388.4686,313.8771,13.5012,0.8248,380.9757,297.6833,0.8999,46.1089,339.6374,0.0,371.913,109.4887,251.201,363.3979,0.6522,77.4508,199.126,166.0403,248.9488,3.9563,21.9437,256.5695,195.5625,430.0062,181.7513,388.7931,388.9102,2020,5,24,7
2020-05-25 7:00,413.2,554.6614,109.6862,388.4674,314.0103,13.5038,0.8297,381.3253,297.2096,0.903,45.8506,341.2326,0.0,372.0413,109.5413,250.9449,358.9229,0.6524,76.3246,200.4346,163.9389,247.9063,3.9353,21.7497,256.7833,197.4489,429.8736,181.6474,388.7599,388.9338,2020,5,25,7
2020-05-26 7:00,414.0,554.5279,110.5234,388.7972,314.4766,13.5018,0.8297,381.7529,297.4658,0.9026,45.9573,340.7964,0.0,372.0747,109.5072,251.3641,358.2359,0.652,76.5098,202.3385,157.8445,253.339,3.9522,22.2761,256.9216,198.9275,431.6752,181.5762,389.1393,389.3007,2020,5,26,7
2020-05-27 7:00,412.0,556.054,109.1887,388.9953,315.1967,13.5024,0.8278,382.2463,297.8602,0.9021,45.7731,341.122,0.0,372.6706,109.5023,251.6595,361.0781,0.6516,76.3054,200.8645,159.9474,253.8152,3.861,22.26,256.7855,197.0707,434.9467,181.6682,389.1103,389.2975,2020,5,27,7
2020-05-28 7:00,415.0,550.6254,108.4853,388.9488,315.1744,13.5025,0.8288,381.9716,298.7381,0.902,45.8792,343.4771,0.0,372.4416,109.5537,252.0265,362.8529,0.6512,77.4891,198.8947,155.1398,254.2187,3.8889,21.8221,256.694,195.0331,429.951,181.6987,389.1407,389.3453,2020,5,28,7
2020-05-29 7:00,414.0,549.0627,108.2551,388.9888,314.9988,13.4988,0.8294,381.5932,297.6954,0.9022,45.9102,340.6302,0.0,372.7715,109.5625,252.1958,355.9914,0.6514,79.077,197.3517,156.134,255.4183,3.7879,21.5291,255.5852,193.2119,429.8465,181.5308,389.0116,389.2019,2020,5,29,7
2020-05-30 7:00,412.6,555.925,107.7836,388.98,315.3865,13.5032,0.8304,381.9763,298.1973,0.9027,46.0655,340.0742,0.0,372.7772,109.492,253.3174,361.8308,0.6514,81.3684,199.1551,161.5539,253.8858,3.7992,21.7806,255.6286,194.5935,430.1157,181.5501,388.968,389.2823,2020,5,30,7
2020-05-31 7:00,414.6,557.8476,106.4454,388.9441,315.9333,13.4992,0.8285,382.3049,298.0407,0.9023,46.1835,340.7635,0.0,372.5097,109.4097,253.6678,363.7378,0.6517,80.7037,199.9949,161.6423,253.5001,3.755,21.3647,256.1034,195.4541,430.0241,181.7213,389.0423,389.2409,2020,5,31,7
2020-06-01 7:00,412.0,557.0284,106.4438,388.9551,315.839,13.5088,0.8338,381.1844,297.6976,0.9061,46.3458,335.2215,0.0,372.4514,109.4682,253.9451,363.7058,0.6518,79.3124,198.2636,163.1606,253.455,3.7422,21.5425,255.7052,193.5699,429.8712,181.6295,388.9779,389.2524,2020,6,1,7
2020-06-02 7:00,410.0,540.5287,101.6714,387.9709,315.454,13.5034,0.8277,380.5434,297.2364,0.9007,45.8412,338.766,0.0,372.0306,109.5449,250.9872,359.6382,0.6519,77.2329,187.9871,139.7103,268.7469,3.5002,19.1463,254.0153,184.0566,420.0097,181.7376,388.1059,388.4301,2020,6,2,7
2020-06-03 7:00,413.4,539.566,100.3721,387.946,315.5464,13.4989,0.8234,381.7866,297.6551,0.8969,46.2994,344.3175,0.0,371.9861,109.4877,251.4111,363.234,0.6518,79.3571,187.3723,138.1165,269.1632,3.586,19.3552,253.3193,183.1735,419.9425,181.6705,388.0656,388.4274,2020,6,3,7
2020-06-04 7:00,414.8,540.8273,99.6949,388.4771,316.1622,13.5003,0.8276,382.1677,297.0277,0.9011,46.3881,342.0472,0.0,372.5173,109.4277,252.1811,362.4884,0.6518,80.115,185.1982,141.2158,268.508,3.5083,19.4155,252.9022,180.3779,415.0095,181.508,388.0454,388.3852,2020,6,4,7
2020-06-05 7:00,415.2,540.8636,99.3729,388.4711,316.1675,13.5006,0.8293,382.319,295.3455,0.904,46.3944,340.75,0.0,373.0835,109.5114,252.4191,352.9369,0.6512,83.0844,183.413,143.7848,269.2547,3.3765,20.1166,252.001,178.1593,415.0149,181.6003,388.294,388.5562,2020,6,5,7
2020-06-06 7:00,414.4,540.7001,99.7224,388.4721,315.7564,13.5011,0.8276,381.7543,296.1568,0.9011,46.1916,338.5555,0.0,373.1989,109.5126,252.358,355.0197,0.6516,85.1962,182.4381,145.4506,269.46,3.6307,19.7159,251.1406,176.3473,415.1471,181.6388,388.4016,388.7834,2020,6,6,7
2020-06-07 7:00,415.6,542.115,99.8777,388.4569,315.5116,13.504,0.8281,381.9949,296.048,0.9005,46.0698,340.3405,0.0,373.3201,109.516,252.1557,358.892,0.6515,83.0632,182.5449,144.9577,269.2463,3.5899,20.7052,250.8481,176.1855,419.9194,181.5599,388.5507,388.7504,2020,6,7,7
2020-06-08 7:00,415.0,542.4697,98.6811,388.9685,316.394,13.5061,0.8296,382.1587,296.2397,0.9014,46.419,337.9962,0.0,373.6941,109.4681,252.7787,364.166,0.6513,83.745,181.1171,146.923,268.8697,3.5023,20.577,250.7744,174.5914,419.9477,181.6253,388.4369,388.5658,2020,6,8,7
2020-06-09 7:00,420.0,542.3361,99.9368,388.9699,316.1204,13.5004,0.835,381.6904,296.4429,0.9064,46.5359,336.2852,0.0,373.5897,109.5147,253.0158,363.0079,0.6513,86.8675,181.2732,142.1974,275.8564,3.5623,20.237,250.7335,174.2334,414.8203,181.6535,388.9554,389.1828,2020,6,9,7
2020-06-10 7:00,412.8,542.7505,99.4654,388.9669,315.9113,13.5022,0.8358,381.5448,297.107,0.9067,46.6779,335.3881,0.0,373.628,109.3977,253.068,363.82,0.6515,87.8294,181.0071,133.6663,284.0448,3.5784,20.1614,250.1493,173.9546,415.9314,181.6324,389.0077,389.1882,2020,6,10,7
2020-06-11 7:00,417.6,543.356,98.8497,388.9826,316.3379,13.5012,0.8252,382.5285,296.6216,0.8974,46.4349,338.8884,0.0,373.8031,109.5528,251.9678,360.033,0.6512,80.6113,181.3584,131.6229,285.6508,3.5033,20.6802,250.7104,174.9882,429.9527,181.575,389.0355,389.2124,2020,6,11,7
2020-06-12 7:00,415.0,544.2032,97.789,388.9593,316.6884,13.498,0.8214,382.4561,297.8823,0.8975,46.299,337.782,0.0,373.5914,109.8788,252.4299,355.5096,0.6514,78.5669,180.2853,134.6969,285.4376,3.5254,20.4229,250.4999,173.2655,430.0052,181.6414,388.9595,389.4225,2020,6,12,7
2020-06-13 7:00,413.4,544.7174,97.249,388.9774,317.1392,13.5048,0.825,382.5689,297.6739,0.8983,46.1988,338.7314,0.0,374.0244,110.1085,252.1692,361.6699,0.6506,82.292,180.3917,134.393,284.8247,3.471,20.3604,250.4921,174.0757,429.807,181.6296,388.9196,389.4115,2020,6,13,7
2020-06-14 7:00,417.0,543.1493,97.4195,388.9764,316.9199,13.4996,0.8212,382.8912,297.7635,0.8969,46.5049,339.333,0.0,373.7499,109.9756,252.2762,354.8273,0.6513,79.7873,180.6179,132.8631,284.0514,3.3298,19.7474,250.7729,173.878,430.2084,181.7329,388.9047,389.4617,2020,6,14,7
2020-06-15 7:00,411.4,543.0086,97.9492,388.9797,316.816,13.5009,0.8288,381.502,296.8356,0.9024,46.0389,333.1519,0.0,374.0539,110.0446,251.861,359.5908,0.6511,82.5606,178.9896,134.7872,285.1628,3.4179,20.0378,250.4939,172.6784,429.9611,181.6847,388.9908,389.429,2020,6,15,7
2020-06-16 7:00,414.4,541.0157,100.6366,388.9792,316.0474,13.5011,0.8299,382.1609,297.317,0.9024,46.2473,338.0926,0.0,373.8951,110.0202,252.0187,358.6267,0.6515,79.4466,182.7135,131.3941,283.6431,3.4469,21.1003,251.3482,176.5286,429.9242,181.6029,390.0682,389.8521,2020,6,16,7
2020-06-17 7:00,413.2,540.384,99.4705,388.9753,315.8555,13.4999,0.8259,381.8594,297.5259,0.8986,46.1456,336.3016,0.0,373.4499,109.9742,252.1467,362.3898,0.6517,79.1167,181.3321,131.0093,283.2227,3.4973,20.6885,251.0626,175.235,429.966,181.4695,390.0073,389.8765,2020,6,17,7
2020-06-18 7:00,413.8,540.6159,99.9139,388.9631,316.1502,13.5011,0.8218,381.9623,298.1112,0.897,46.1313,337.6325,0.0,373.6365,110.0867,252.395,363.3424,0.6518,78.4212,182.3351,129.1384,286.1085,3.4905,20.8562,251.9466,176.6588,429.9657,181.8285,390.0567,389.9273,2020,6,18,7
2020-06-19 7:00,415.2,559.9716,100.9702,388.4649,316.5518,13.4997,0.8289,382.1114,296.798,0.9031,46.0694,337.1289,0.0,373.6802,109.9881,253.2507,354.8651,0.6521,77.588,186.2744,145.122,284.5229,3.6705,21.8735,252.4254,180.081,429.9911,181.6594,390.5816,390.3321,2020,6,19,7
2020-06-20 7:00,414.0,558.6832,102.8233,388.4655,315.4575,13.5015,0.8305,381.8044,297.3285,0.9031,46.1109,335.8394,0.0,373.5105,109.9662,252.9556,360.0022,0.6523,80.6448,186.4723,144.5259,284.509,3.7112,22.2469,251.852,180.089,435.0269,181.4862,391.1105,390.8139,2020,6,20,7
2020-06-21 7:00,413.8,558.806,103.9826,388.4772,315.4529,13.4985,0.8303,381.7741,296.988,0.9029,46.0235,335.9489,0.0,373.5096,109.9862,253.0318,358.1096,0.6517,81.5519,187.6702,144.1319,284.3408,3.7253,22.8267,252.3441,181.4894,435.374,181.4864,391.1176,390.9008,2020,6,21,7
2020-06-22 7:00,413.8,557.6958,103.8848,388.4681,315.7061,13.4984,0.8297,381.5156,297.2987,0.9021,46.0809,335.9055,0.0,373.2695,110.0688,252.9775,363.0597,0.6516,78.0543,186.7982,142.9474,284.6485,3.7114,22.9738,252.9617,181.3074,436.9551,181.6934,390.9868,390.7931,2020,6,22,7
2020-06-23 7:00,413.2,558.1276,103.566,388.4814,315.5849,13.5018,0.8296,381.4079,297.7731,0.9016,46.3965,337.1551,0.0,373.1444,109.8924,253.0049,363.6514,0.6515,81.0347,187.7724,143.5687,284.8281,3.7148,22.0268,252.7119,182.2466,436.9362,181.5025,390.9888,390.861,2020,6,23,7
2020-06-24 7:00,415.2,559.8419,101.6936,388.4876,316.5374,13.4987,0.8248,382.3844,297.8775,0.8993,46.2446,338.6663,0.0,373.1744,109.8192,252.8582,363.1831,0.6514,80.4765,187.0987,145.0116,283.9645,3.5407,21.3498,252.9994,181.4674,436.986,181.4883,390.8983,390.7039,2020,6,24,7
2020-06-25 7:00,412.2,560.5289,101.2059,388.4744,316.6796,13.5011,0.8265,381.2391,298.0785,0.8996,46.4247,334.2391,0.0,372.8653,109.913,253.1267,363.1075,0.6515,80.6302,185.592,147.2589,283.9038,3.5317,21.7047,252.9463,179.7223,436.8564,181.7108,390.9774,390.867,2020,6,25,7
2020-06-26 7:00,415.2,561.5312,100.454,387.9799,316.9293,13.5063,0.8245,381.3186,298.5599,0.8984,46.2067,336.8981,0.0,372.7362,109.851,252.7218,362.7653,0.6515,78.9631,184.7378,148.3255,284.2866,3.4277,21.1964,252.9206,179.1004,434.9517,181.6524,390.9624,390.8657,2020,6,26,7
2020-06-27 7:00,413.2,561.2403,101.4874,387.9761,316.4574,13.4963,0.8274,380.9088,298.3701,0.9013,46.3157,334.5958,0.0,372.8023,109.8262,252.9192,363.0129,0.6515,81.1322,184.3153,148.5883,284.0511,3.5244,22.1865,252.6266,178.2361,434.7447,181.5925,391.2185,391.0586,2020,6,27,7
2020-06-28 7:00,413.8,559.9554,102.6671,387.9768,316.0034,13.5026,0.8298,381.6064,297.4403,0.902,46.323,339.2644,0.0,372.967,109.9297,252.5925,356.1698,0.6518,79.2939,186.5868,149.7971,279.6337,3.6254,22.3505,253.1803,181.4444,434.8708,181.4909,391.1572,390.9301,2020,6,28,7
2020-06-29 7:00,412.6,558.5633,103.093,387.9805,315.7522,13.5016,0.8222,381.2672,297.7176,0.8982,46.318,335.293,0.0,372.479,109.885,252.1793,359.3046,0.6515,80.053,185.2226,150.6974,279.845,3.7399,22.8248,252.8264,179.6896,434.8011,181.5872,391.2436,390.8402,2020,6,29,7
2020-06-30 7:00,408.0,557.8165,103.7255,387.9799,315.4048,13.505,0.8255,381.145,295.8202,0.8994,46.3905,334.8404,0.0,372.3589,109.9868,251.5139,360.7109,0.6519,79.8296,186.9136,144.3931,285.0129,3.7251,22.4328,253.202,180.9056,434.9512,181.7372,391.3255,390.6745,2020,6,30,7
2020-07-01 7:00,413.2,557.0553,103.9181,387.9708,315.6696,13.5035,0.8243,381.7439,296.6293,0.8975,45.926,337.9877,0.0,372.8837,110.0682,251.8183,354.32,0.6515,79.3469,187.2141,143.022,284.8518,3.8061,22.5493,253.319,182.1846,435.1107,181.5752,391.3148,390.8351,2020,7,1,7
2020-07-02 7:00,409.6,520.9435,97.4272,387.9785,314.6985,13.2013,0.8241,380.121,296.2819,0.8967,46.0147,330.4642,0.0,372.7884,109.9754,250.3421,354.6803,0.652,80.0823,169.5116,135.8226,269.1724,3.247,19.647,248.9701,163.7224,424.8586,182.5232,389.377,388.9457,2020,7,2,7
2020-07-03 7:00,410.2,489.5466,85.7548,387.9708,316.9083,13.4967,0.8156,379.6191,297.3627,0.8896,46.0002,327.8714,0.0,372.5462,109.4759,247.5848,353.1456,0.6516,81.2673,152.3089,126.0904,259.1658,2.7404,16.1087,246.8214,147.4175,395.0297,182.6099,385.1504,386.8309,2020,7,3,7
